step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
71,4.88281e-05,0.003,0.001,24.1255,2000,3.2486,3.2486,3.85735,,535.062,547.375,1926.22,1970.55,3.375,0,1.76907e+06,10967.8,11002,700,700,0.0899639,-0.000290038,0.137635,0.124102,-0.0135249,0.371891,0.0480511,0.0126808,0.00207851,1.32581,1.49567,71.0945,
72,4.88281e-05,0.003,0.001,24.1374,2000,3.21757,3.21757,3.86185,,531.781,545.031,1914.41,1962.11,2,0,1.79153e+06,10893.3,10927.6,700,700,0.146471,0.000766315,0.129081,0.130464,0.00138416,0.398461,0.0507565,-0.00154389,0.00143305,1.32149,0.94255,137.392,
73,2.44141e-05,0.003,0.001,24.0605,2000,3.14576,3.14576,3.83423,,520.594,534.094,1874.14,1922.74,2.5625,0,1.78498e+06,10995.5,11029.9,700,700,0.125754,0.000450799,0.124791,0.122234,-0.00255817,0.434532,0.0566274,0.0024835,0.0012989,1.31862,0.980649,118.737,
74,1.2207e-05,0.003,0.001,24.803,2000,3.17,3.17,3.84499,,527.906,540.656,1900.46,1946.36,2.5,0,1.80398e+06,10966.4,11001,700,700,0.134537,0.000303264,0.121022,0.120776,-0.000248221,0.407486,0.0478231,-0.000312068,0.00167095,1.316,1.48257,127.818,
75,0.2,0.003,0.001,23.714,2000,3.20492,3.20492,3.85318,,527.688,540.781,1899.67,1946.81,2.25,0,1.78235e+06,10935.7,10969.9,700,700,0.167178,-0.000134791,0.122949,0.12999,0.00704443,0.250991,0.0508839,-0.00822924,0.00147621,1.31428,5.54697,82.0526,
76,0.1,0.003,0.001,23.9315,2000,3.14944,3.14944,3.82386,,525.156,537.75,1890.56,1935.9,2,0,1.76634e+06,10977.4,11012,700,700,0.154408,-0.000406295,0.0175204,0.0519971,0.0344824,0.389949,0.0524437,-0.0348038,0.000744648,1.31186,0.984828,114.194,
77,0.05,0.003,0.001,23.8054,2000,3.24967,3.24967,3.85796,,539.812,552.375,1943.33,1988.55,1.9375,0,1.77493e+06,10991,11025.5,700,700,0.169399,-0.000289187,0.0851354,0.102871,0.0177453,0.45645,0.049492,-0.0183947,0.00108831,1.29928,1.10706,97.3731,
78,0.025,0.003,0.001,23.4449,2000,3.17685,3.17685,3.81739,,544.188,554.438,1959.07,1995.97,3.8125,0,1.74874e+06,10968.3,11003.8,700,700,0.0700666,-0.00252271,0.108345,0.0848757,-0.0234704,0.311584,0.0525613,0.0223139,0.00138252,1.296,1.53997,127.32,
79,0.0125,0.003,0.001,25.4552,2000,2.97909,2.97909,3.7265,,538.312,547.781,1937.92,1972.01,2.9375,0,1.68825e+06,10958,10995.4,700,700,0.104108,-0.001202,0.0589797,0.0526425,-0.00633575,0.287429,0.0537963,0.00587978,0.00113603,1.29935,0.968259,117.212,
80,0.00625,0.003,0.001,27.8199,2000,2.86482,2.86482,3.66913,,537.375,545,1934.55,1962,2.875,0,1.67131e+06,10947.3,10986,700,700,0.113779,-0.000854705,0.0416277,0.0479632,0.00633424,0.389198,0.0523302,-0.00639338,0.00110376,1.30713,0.787506,187.051,
